CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_INI_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.06.01,Receitas Financeiras,946536000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.06.01,Receitas Financeiras,278680000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.06.02,Despesas Financeiras,-1568858000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.06.02,Despesas Financeiras,-558099000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.07,Resultado Antes dos Tributos sobre o Lucro,1499121000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.07,Resultado Antes dos Tributos sobre o Lucro,3661820000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-166075000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-234748000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.08.01,Corrente,-344812000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.08.01,Corrente,-545460000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.08.02,Diferido,178737000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.08.02,Diferido,310712000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.09,Resultado Líquido das Operações Continuadas,1333046000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.09,Resultado Líquido das Operações Continuadas,3427072000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.11,Lucro/Prejuízo Consolidado do Período,1333046000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.11,Lucro/Prejuízo Consolidado do Período,3427072000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.11.01,Atribuído a Sócios da Empresa Controladora,1333046000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.11.01,Atribuído a Sócios da Empresa Controladora,3427072000.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.11.02,Atribuído a Sócios Não Controladores,0.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.11.02,Atribuído a Sócios Não Controladores,0.0,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.99,Lucro por Ação - (Reais / Ação),0.0,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.99,Lucro por Ação - (Reais / Ação),0.0,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.99.01,Lucro Básico por Ação,0.0,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.99.01,Lucro Básico por Ação,0.0,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.99.01.01,ON,1615.0,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.99.01.01,ON,4061.3842332,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.99.02,Lucro Diluído por Ação,0.0,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.99.02,Lucro Diluído por Ação,0.0,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.99.02.01,ON,1597.0,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.99.02.01,ON,4023.3705273,N
