CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,74119.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.02.06,Lucros e Receitas a Apropriar,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.02.06,Lucros e Receitas a Apropriar,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.02.06.01,Lucros a Apropriar,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.02.06.01,Lucros a Apropriar,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.02.06.02,Receitas a Apropriar,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.02.06.02,Receitas a Apropriar,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.02.06.03,Subvenções de Investimento a Apropriar,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.02.06.03,Subvenções de Investimento a Apropriar,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03,Patrimônio Líquido Consolidado,834152.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03,Patrimônio Líquido Consolidado,860483.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.01,Capital Social Realizado,3265216.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.01,Capital Social Realizado,3265256.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.02,Reservas de Capital,100875.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.02,Reservas de Capital,82500.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.02.01,Ágio na Emissão de Ações,100875.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.02.01,Ágio na Emissão de Ações,82500.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.02.02,Reserva Especial de Ágio na Incorporação,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.02.02,Reserva Especial de Ágio na Incorporação,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.02.03,Alienação de Bônus de Subscrição,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.02.03,Alienação de Bônus de Subscrição,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.02.04,Opções Outorgadas,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.02.04,Opções Outorgadas,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.02.05,Ações em Tesouraria,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.02.05,Ações em Tesouraria,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.02.06,Adiantamento para Futuro Aumento de Capital,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.02.06,Adiantamento para Futuro Aumento de Capital,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.03,Reservas de Reavaliação,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.03,Reservas de Reavaliação,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.04,Reservas de Lucros,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.04,Reservas de Lucros,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.04.01,Reserva Legal,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.04.01,Reserva Legal,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.04.02,Reserva Estatutária,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.04.02,Reserva Estatutária,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.04.03,Reserva para Contingências,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.04.03,Reserva para Contingências,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.04.04,Reserva de Lucros a Realizar,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.04.04,Reserva de Lucros a Realizar,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.04.05,Reserva de Retenção de Lucros,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.04.05,Reserva de Retenção de Lucros,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.04.07,Reserva de Incentivos Fiscais,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.04.07,Reserva de Incentivos Fiscais,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.04.08,Dividendo Adicional Proposto,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.04.08,Dividendo Adicional Proposto,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.04.09,Ações em Tesouraria,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.04.09,Ações em Tesouraria,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.05,Lucros/Prejuízos Acumulados,-2598628.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.05,Lucros/Prejuízos Acumulados,-2579073.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.06,Ajustes de Avaliação Patrimonial,4985.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.06,Ajustes de Avaliação Patrimonial,26698.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.07,Ajustes Acumulados de Conversão,61704.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.07,Ajustes Acumulados de Conversão,65102.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.08,Outros Resultados Abrangentes,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.08,Outros Resultados Abrangentes,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2016-12-31,2.03.09,Participação dos Acionistas Não Controladores,0.0000000000,S
10.629.105/0001-68,2017-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2017-12-31,2.03.09,Participação dos Acionistas Não Controladores,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2,Passivo Total,1270244.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2,Passivo Total,1537063.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01,Passivo Circulante,216852.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01,Passivo Circulante,370986.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.01,Obrigações Sociais e Trabalhistas,9979.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.01,Obrigações Sociais e Trabalhistas,14923.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.01.01,Obrigações Sociais,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.01.01,Obrigações Sociais,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.01.02,Obrigações Trabalhistas,9979.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.01.02,Obrigações Trabalhistas,14923.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.01.02.01,INSS,0.0000000000,N
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.01.02.01,INSS,0.0000000000,N
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.01.02.02,FGTS,0.0000000000,N
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.01.02.02,FGTS,0.0000000000,N
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.01.02.03,Provisões Trabalhistas,0.0000000000,N
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.01.02.03,Provisões Trabalhistas,0.0000000000,N
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.01.02.04,Outras Obrigações Trabalhistas,9979.0000000000,N
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.01.02.04,Outras Obrigações Trabalhistas,14923.0000000000,N
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.02,Fornecedores,70536.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.02,Fornecedores,73258.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.02.01,Fornecedores Nacionais,37306.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.02.01,Fornecedores Nacionais,42221.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.02.02,Fornecedores Estrangeiros,33230.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.02.02,Fornecedores Estrangeiros,31037.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.03,Obrigações Fiscais,20076.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.03,Obrigações Fiscais,37010.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.03.01,Obrigações Fiscais Federais,20076.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.03.01,Obrigações Fiscais Federais,37010.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,18307.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.03.01.02,PIS e COFINS sobre Importação de Serviços,0.0000000000,N
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.03.01.02,PIS e COFINS sobre Importação de Serviços,0.0000000000,N
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.03.01.20,Outros,20076.0000000000,N
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.03.01.20,Outros,18703.0000000000,N
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.03.02,Obrigações Fiscais Estaduais,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.03.02,Obrigações Fiscais Estaduais,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.03.03,Obrigações Fiscais Municipais,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.03.03,Obrigações Fiscais Municipais,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.04,Empréstimos e Financiamentos,96632.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.04,Empréstimos e Financiamentos,222743.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.04.01,Empréstimos e Financiamentos,75011.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.04.01,Empréstimos e Financiamentos,222437.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.04.01.01,Em Moeda Nacional,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.04.01.01,Em Moeda Nacional,49.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.04.01.02,Em Moeda Estrangeira,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.04.01.02,Em Moeda Estrangeira,222388.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.04.02,Debêntures,21621.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.04.02,Debêntures,306.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.04.03,Financiamento por Arrendamento Financeiro,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.04.03,Financiamento por Arrendamento Financeiro,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05,Outras Obrigações,19629.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05,Outras Obrigações,23052.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.01,Passivos com Partes Relacionadas,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.01,Passivos com Partes Relacionadas,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.01.01,Débitos com Coligadas,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.01.01,Débitos com Coligadas,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.01.03,Débitos com Controladores,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.01.03,Débitos com Controladores,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.01.04,Débitos com Outras Partes Relacionadas,0.0000000000,S
10.629.105/0001-68,2018-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.01.04,Débitos com Outras Partes Relacionadas,0.0000000000,S
